,genre,type,episodes,rating_anime,members,rating_user,Mature,SliceOfLife,Fiction,Action,Shonen,Others,Sexual,Josei
4948,"Adventure, Comedy, Sci-Fi, Shounen",OVA,4,6.57,984,4.2745098039215685,,,1.0,,1.0,,,
4949,"Action, Adventure, Mecha",TV,39,6.57,399,2.0,,,1.0,1.0,1.0,,,
4950,"Action, Adventure, Shounen",TV,52,6.57,319,4.333333333333333,,,,1.0,1.0,,,
4951,Fantasy,Movie,1,6.57,189,4.8,,,1.0,,,,,
4952,"Action, Drama, Fantasy, Magic, School",TV,12,6.57,81870,5.079900744416873,1.0,1.0,1.0,1.0,,,,
4953,"Drama, Romance, Supernatural",OVA,2,6.57,2325,4.695238095238095,1.0,1.0,1.0,,,,,
4954,"Action, Fantasy, Sci-Fi",TV,26,6.57,344,4.714285714285714,,,1.0,1.0,,,,
4955,"Comedy, Slice of Life",OVA,13,6.57,439,3.0,,1.0,,,1.0,,,
4956,"Adventure, Horror, Mecha",TV,48,6.57,5332,5.007936507936508,1.0,,1.0,,1.0,,,
4957,"Drama, Fantasy, Kids, Romance",TV,26,6.57,889,4.542857142857143,1.0,1.0,1.0,,1.0,,,
4958,"Adventure, Comedy, Fantasy, Kids",Special,1,6.57,3365,4.161971830985915,,,1.0,,1.0,,,
4959,"Adventure, Comedy, Fantasy, Kids",Special,1,6.57,3571,4.019736842105263,,,1.0,,1.0,,,
4960,"Adventure, Comedy, Fantasy, Kids",Special,1,6.57,13040,4.4165535956580735,,,1.0,,1.0,,,
4961,"Adventure, Comedy, Fantasy, Historical, Shounen",TV,26,6.57,4308,4.908675799086758,1.0,,1.0,,1.0,,,
4962,"Action, Fantasy, Magic",TV,26,6.57,32711,5.139846743295019,,,1.0,1.0,,,,
4963,Adventure,Movie,1,6.57,574,3.5625,,,,,1.0,,,
4964,"Comedy, Shounen",TV,12,6.57,8213,4.914163090128755,,,,,1.0,,,
4965,Comedy,Special,6,6.57,4876,4.807339449541284,,,,,1.0,,,
4966,"Drama, Harem, Romance, School, Sci-Fi, Slice of Life",TV,13,6.57,5752,5.0,1.0,1.0,1.0,,,,,
4967,"Mystery, Psychological, Sci-Fi",OVA,2,6.57,2962,5.711340206185567,1.0,,1.0,,,1.0,,
4968,"Drama, Romance",Special,1,6.57,3300,5.147321428571429,1.0,1.0,,,,,,
4969,"Drama, Fantasy, Magic, Slice of Life",TV,12,6.57,5719,4.825301204819277,1.0,1.0,1.0,,,,,
4970,"Action, Adventure, Comedy, Magic, Super Power, Supernatural",OVA,4,6.57,2370,4.6020408163265305,,,1.0,1.0,1.0,,,
4971,"Adventure, Game",TV,18,6.56,592,4.545454545454546,,,,,1.0,1.0,,
4972,"Comedy, Kids",TV,305,6.56,956,0.3333333333333333,,,,,1.0,,,
4973,"Action, Sci-Fi, Seinen",TV,13,6.56,76291,5.304093567251462,1.0,,1.0,1.0,,,,
4974,"Adventure, Fantasy, Kids, Sci-Fi, Shounen",OVA,1,6.56,271,1.4,,,1.0,,1.0,,,
4975,"Comedy, Sci-Fi, Shounen",Movie,1,6.56,575,5.333333333333333,,,1.0,,1.0,,,
4976,"Action, Adventure, Martial Arts",Movie,1,6.56,1455,5.365079365079365,,,,1.0,1.0,,,
4977,"Adventure, Comedy, Kids",TV,26,6.56,204,3.0,,,,,1.0,,,
4978,Comedy,OVA,1,6.56,181,1.0,,,,,1.0,,,
4979,"Action, Historical, Martial Arts, Samurai, Seinen",TV,25,6.56,5511,5.586776859504132,1.0,,,1.0,,1.0,,
4980,"Comedy, Harem, Magic, Romance, School",TV,12,6.56,24393,4.980281690140845,,1.0,1.0,,1.0,,,
4981,"Comedy, Romance",OVA,1,6.56,4830,5.374015748031496,,1.0,,,1.0,,,
4982,"Action, Adventure, Sci-Fi",Special,2,6.56,4621,4.717703349282297,,,1.0,1.0,1.0,,,
4983,"Drama, Sci-Fi, Space",OVA,2,6.56,1974,5.324324324324325,1.0,,1.0,,,,,
4984,Fantasy,OVA,3,6.56,318,6.0,,,1.0,,,,,
4985,"Drama, Fantasy, Magic, Shoujo",OVA,1,6.56,400,4.5,1.0,1.0,1.0,,,,,
4986,"Comedy, Ecchi, Magic, School",TV,12,6.56,18432,5.281090289608177,,1.0,1.0,,1.0,,1.0,
4987,"Adventure, Comedy, Fantasy",TV,26,6.56,561,3.392857142857143,,,1.0,,1.0,,,
4988,"Adventure, Comedy, Shounen",TV,42,6.56,407,2.0,,,,,1.0,,,
4989,Action,ONA,26,6.56,26062,5.329192546583851,,,,1.0,,,,
4990,Adventure,Movie,1,6.56,300,5.666666666666667,,,,,1.0,,,
4991,"Action, Comedy, Kids, Mecha, Parody, Sci-Fi, Shounen",TV,30,6.56,1358,5.636363636363637,,,1.0,1.0,1.0,,,
4992,"Action, Comedy, Dementia, Ecchi, Parody, Supernatural",Special,1,6.56,19669,4.752786220871327,1.0,,1.0,1.0,1.0,,1.0,
4993,"Action, Adventure, Comedy, Fantasy, Kids",Special,1,6.56,2865,4.51685393258427,,,1.0,1.0,1.0,,,
4994,"Action, Adventure, Comedy, Fantasy, Kids",Special,1,6.56,1358,3.75,,,1.0,1.0,1.0,,,
4995,"Action, Comedy, Mecha, Sci-Fi",Special,1,6.56,1787,4.5,,,1.0,1.0,1.0,,,
4996,"Action, Historical, Mecha",TV,51,6.56,2388,4.673076923076923,1.0,,1.0,1.0,,,,
4997,"Action, Ecchi, Seinen, Super Power, Supernatural",OVA,1,6.56,14605,4.640483383685801,1.0,,1.0,1.0,1.0,,1.0,
4998,"Action, Mecha",TV,24,6.56,30770,5.310299869621904,,,1.0,1.0,,,,
4999,"Action, Adventure, Fantasy, Game",Special,1,6.56,39092,4.461932181701855,,,1.0,1.0,1.0,1.0,,
5000,"Action, Adventure, Comedy, Fantasy, Mecha",TV,52,6.56,1012,4.0,,,1.0,1.0,1.0,,,
5001,"Adventure, Historical, Sci-Fi",TV,52,6.56,630,4.333333333333333,1.0,,1.0,,1.0,,,
5002,"Romance, School",OVA,3,6.56,1428,3.5,,1.0,,,,,,
5003,"Action, Ecchi, Sci-Fi",TV,12,6.56,45869,5.396900269541779,,,1.0,1.0,,,1.0,
5004,"Historical, Slice of Life",Special,1,6.56,373,4.636363636363637,1.0,1.0,,,,,,
5005,"Action, Ecchi, Harem, Romance, School, Sports",TV,12,6.56,56131,5.138105975197294,,1.0,,1.0,,,1.0,
5006,"Adventure, Kids",Movie,1,6.56,1082,4.935483870967742,,,,,1.0,,,
5007,"Comedy, Ecchi, Harem, Romance",Special,1,6.55,26925,4.991985203452527,,1.0,,,1.0,,1.0,
5008,"Action, Mecha, Sci-Fi",TV,53,6.55,518,2.272727272727273,,,1.0,1.0,,,,
5009,"Adventure, Fantasy",Special,3,6.55,5473,5.432601880877743,,,1.0,,1.0,,,
5010,"Comedy, Shoujo, Slice of Life",TV,54,6.55,263,5.75,,1.0,,,1.0,,,
5011,"Action, Mecha, Sci-Fi",TV,43,6.55,1327,5.466666666666667,,,1.0,1.0,,,,
5012,"Comedy, Fantasy, Magic, Slice of Life",TV,13,6.55,12852,4.871985157699443,,1.0,1.0,,1.0,,,
5013,"Adventure, Comedy, Fantasy, Supernatural",TV,51,6.55,22718,5.069918699186992,,,1.0,,1.0,,,
5014,Adventure,Movie,1,6.55,1432,6.3,,,,,1.0,,,
5015,"Action, Romance, Sci-Fi",Movie,1,6.55,1479,5.145161290322581,,1.0,1.0,1.0,,,,
5016,"Action, Demons, Horror, Supernatural",TV,39,6.55,5532,5.212962962962963,1.0,,1.0,1.0,,,,
5017,"Drama, Music, Romance, Slice of Life",Music,1,6.55,1165,5.235294117647059,1.0,1.0,,,1.0,,,
5018,"Comedy, Ecchi, Romance, Seinen, Slice of Life",OVA,4,6.55,19907,5.098842386464827,1.0,1.0,,,1.0,,1.0,
5019,"Action, Adventure, Romance, Sci-Fi, Shounen",TV,22,6.55,731,3.5714285714285716,,1.0,1.0,1.0,1.0,,,
5020,"Adventure, Mecha, Sci-Fi, Shounen",TV,51,6.55,1061,2.9375,,,1.0,,1.0,,,
5021,"Comedy, Mecha",Special,3,6.55,1795,5.472727272727273,,,1.0,,1.0,,,
5022,"Action, Adventure",TV,52,6.55,2248,4.413793103448276,,,,1.0,1.0,,,
5023,Comedy,TV,300,6.55,240,3.142857142857143,,,,,1.0,,,
5024,Comedy,TV,12,6.55,1317,4.4375,,,,,1.0,,,
5025,Comedy,TV,12,6.55,1119,5.5,,,,,1.0,,,
5026,"Adventure, Music",Music,1,6.55,1484,4.953846153846154,,,,,1.0,,,
5027,"Drama, Harem, Romance",Special,2,6.55,4743,4.355555555555555,1.0,1.0,,,,,,
5028,"Action, Mecha, Military, Sci-Fi, Space",TV,12,6.55,14757,5.094508301404853,,,1.0,1.0,,1.0,,
5029,"Comedy, Slice of Life",Movie,1,6.55,7224,4.814432989690721,,1.0,,,1.0,,,
5030,"Drama, Sports",TV,25,6.55,586,5.777777777777778,1.0,,,1.0,,,,
5031,"Adventure, Comedy, Shounen",Special,1,6.55,47587,4.476779252110977,,,,,1.0,,,
5032,Comedy,ONA,13,6.55,2059,5.064102564102564,,,,,1.0,,,
5033,Music,Music,1,6.55,1532,4.604651162790698,,,,,1.0,,,
5034,"Adventure, Fantasy, Kids",ONA,2,6.55,624,6.0,,,1.0,,1.0,,,
5035,"Comedy, Mecha, Parody",Special,3,6.55,12212,5.373259052924791,,,1.0,,1.0,,,
5036,"Comedy, Mystery",Special,1,6.55,13901,4.7984496124031,,,,,1.0,1.0,,
5037,"Adventure, Mecha, Sci-Fi, Shounen",Movie,1,6.55,4010,4.909090909090909,,,1.0,,1.0,,,
5038,"Adventure, Comedy, Fantasy, Kids, Romance, Shounen",TV,26,6.55,632,5.294117647058823,,1.0,1.0,,1.0,,,
5039,"Drama, Romance, Shoujo",TV,12,6.55,1412,5.621621621621622,1.0,1.0,,,,,,
5040,"Action, Drama, Mecha, Military, Sci-Fi",OVA,1,6.55,283,1.5,1.0,,1.0,1.0,,1.0,,
5041,"Action, Historical, Martial Arts, Shounen",Special,4,6.55,1122,4.644444444444445,1.0,,,1.0,1.0,,,
5042,"Comedy, Military, Romance, Sci-Fi",TV,13,6.55,6479,4.739726027397261,,1.0,1.0,,1.0,1.0,,
5043,"Adventure, Comedy, Kids",OVA,1,6.55,738,3.764705882352941,,,,,1.0,,,
5044,"Action, Comedy, Mecha, Sci-Fi",OVA,3,6.55,1026,5.5344827586206895,,,1.0,1.0,1.0,,,
5045,"Action, Adventure, Mecha, Sci-Fi, Shounen, Space",TV,26,6.55,1059,3.761904761904762,,,1.0,1.0,1.0,,,
5046,"Action, Sci-Fi, Thriller",OVA,1,6.55,29922,5.312,1.0,,1.0,1.0,,,,
5047,"Drama, Romance, Supernatural",TV,12,6.55,20883,4.907006369426751,1.0,1.0,1.0,,,,,
5048,"Adventure, Comedy, Drama, Fantasy, Romance, Sci-Fi, Shoujo",OVA,3,6.54,1946,2.85,1.0,1.0,1.0,,1.0,,,
5049,"Adventure, Historical",TV,43,6.54,249,2.1666666666666665,1.0,,,,1.0,,,
5050,"Action, Comedy, Ecchi, Romance, Sci-Fi",OVA,12,6.54,3473,4.773333333333333,,1.0,1.0,1.0,1.0,,1.0,
5051,Comedy,Special,6,6.54,952,5.0,,,,,1.0,,,
5052,"Action, Comedy, Parody, Sci-Fi, Shounen",Special,1,6.54,606,3.2,,,1.0,1.0,1.0,,,
5053,Drama,Movie,1,6.54,744,5.666666666666667,1.0,,,,,,,
5054,"Comedy, Fantasy, Parody",OVA,1,6.54,37087,4.772300469483568,,,1.0,,1.0,,,
5055,"Comedy, Drama",Special,4,6.54,2669,4.940740740740741,1.0,,,,1.0,,,
5056,"Adventure, Drama, Military, Sci-Fi, Space",Special,2,6.54,1215,4.787234042553192,1.0,,1.0,,1.0,1.0,,
5057,"Comedy, Sci-Fi, Shounen",Movie,1,6.54,553,4.583333333333333,,,1.0,,1.0,,,
5058,"Fantasy, Shoujo",TV,13,6.54,9540,4.95,,1.0,1.0,,,,,
5059,"Drama, Romance, Shoujo",Movie,1,6.54,4576,4.947619047619048,1.0,1.0,,,,,,
5060,"Fantasy, Kids",Movie,1,6.54,847,4.966666666666667,,,1.0,,1.0,,,
5061,"Action, Adventure, Mecha, Sci-Fi, Space",TV,18,6.54,377,3.8181818181818183,,,1.0,1.0,1.0,,,
5062,"Action, Adventure, Sci-Fi, Shounen",Movie,1,6.54,694,4.2,,,1.0,1.0,1.0,,,
5063,"Horror, Mystery, Supernatural, Thriller",TV,13,6.54,19225,5.420537897310513,1.0,,1.0,,,1.0,,
5064,"Horror, Mystery, Supernatural, Thriller",TV,13,6.54,11052,5.313008130081301,1.0,,1.0,,,1.0,,
5065,"Action, Comedy, Shounen, Sports",Movie,1,6.54,327,5.75,,,,1.0,1.0,,,
5066,"Comedy, Magic, School, Slice of Life",TV,60,6.54,5677,4.375,,1.0,1.0,,1.0,,,
5067,"Magic, Shoujo",TV,47,6.54,879,1.9,,1.0,1.0,,,,,
5068,"Action, Adventure, Sci-Fi",Movie,1,6.54,5305,5.416666666666667,,,1.0,1.0,1.0,,,
5069,"Comedy, Kids, School, Slice of Life, Supernatural",TV,510,6.54,161,3.6666666666666665,,1.0,1.0,,1.0,,,
5070,"Comedy, Slice of Life",TV,12,6.54,45457,5.015532940546331,,1.0,,,1.0,,,
5071,"Adventure, Comedy, Fantasy, Kids, Magic",TV,200,6.54,229,3.111111111111111,,,1.0,,1.0,,,
5072,"Comedy, Ecchi, Romance, Shounen, Supernatural",OVA,1,6.54,14564,5.088050314465409,,1.0,1.0,,1.0,,1.0,
5073,"Fantasy, Parody, Samurai",TV,26,6.54,16287,5.108552631578948,,,1.0,,1.0,1.0,,
5074,Ecchi,Special,6,6.54,8282,4.147157190635451,,,,,,,1.0,
5075,"Action, Comedy, Kids",TV,13,6.54,479,3.4,,,,1.0,1.0,,,
5076,Music,Music,1,6.54,3600,4.533333333333333,,,,,1.0,,,
5077,Music,Music,1,6.54,2162,4.111111111111111,,,,,1.0,,,
5078,"Adventure, Comedy, Kids, Mecha, Sci-Fi, Shounen",TV,78,6.54,28296,4.881846635367762,,,1.0,,1.0,,,
5079,"Adventure, Fantasy, Kids",TV,26,6.54,376,2.0,,,1.0,,1.0,,,
5080,"Adventure, Fantasy, Kids",Movie,1,6.54,699,4.7073170731707314,,,1.0,,1.0,,,
5081,"Shounen, Sports",Movie,1,6.54,253,2.5,,,,1.0,1.0,,,
5082,Kids,OVA,1,6.54,749,4.066666666666666,,,,,1.0,,,
5083,"Dementia, Horror, Supernatural",TV,13,6.54,17379,5.230171073094867,1.0,,1.0,,,,,
5084,"Comedy, Mystery, School, Shoujo",OVA,2,6.54,287,1.8571428571428572,,1.0,,,1.0,1.0,,
5085,"Drama, Fantasy, Romance, Sci-Fi, Shoujo",OVA,3,6.53,3523,4.796875,1.0,1.0,1.0,,,,,
5086,"Adventure, Mecha, Sci-Fi",OVA,4,6.53,4497,5.297752808988764,,,1.0,,1.0,,,
5087,"Action, Adventure, Comedy, Kids, Mecha, Sci-Fi, Shounen, Super Power",TV,52,6.53,411,3.2,,,1.0,1.0,1.0,,,
5088,"Action, Adventure, Mecha, Sci-Fi",TV,47,6.53,354,4.2,,,1.0,1.0,1.0,,,
5089,"Action, Mecha, Military, Sci-Fi",OVA,3,6.53,1098,4.53125,,,1.0,1.0,,1.0,,
5090,Magic,TV,13,6.53,33528,5.199367088607595,,,1.0,,,,,
5091,"Comedy, Fantasy",TV,39,6.53,266,1.0,,,1.0,,1.0,,,
5092,"Mecha, Sci-Fi",TV,36,6.53,298,2.375,,,1.0,,,,,
5093,"Adventure, Fantasy, Historical, Magic",Special,6,6.53,5142,3.993827160493827,1.0,,1.0,,1.0,,,
5094,"Adventure, Slice of Life",TV,39,6.53,284,3.0,,1.0,,,1.0,,,
5095,Adventure,TV,26,6.53,665,4.405405405405405,,,,,1.0,,,
5096,"Drama, Slice of Life, Sports",TV,13,6.53,1739,6.2631578947368425,1.0,1.0,,1.0,,,,
5097,"Action, Ecchi, Harem, Mecha, Romance, School, Sci-Fi",TV,12,6.53,92396,4.927545284197377,,1.0,1.0,1.0,,,1.0,
5098,"Comedy, Police",Special,1,6.53,323,0.6666666666666666,,,,,1.0,1.0,,
5099,"Adventure, Comedy, Supernatural",Special,1,6.53,760,5.333333333333333,,,1.0,,1.0,,,
5100,"Comedy, Fantasy, Harem, Magic, Romance, Shounen",TV,13,6.53,22664,4.897122929380994,,1.0,1.0,,1.0,,,
5101,"Adventure, Comedy, Fantasy, Magic",ONA,24,6.53,1877,5.580645161290323,,,1.0,,1.0,,,
5102,"Comedy, Magic, Shoujo",TV,88,6.53,720,3.75,,1.0,1.0,,1.0,,,
5103,"Action, Drama, Mecha, Sci-Fi, Shounen",Movie,1,6.53,630,4.173913043478261,1.0,,1.0,1.0,1.0,,,
5104,Drama,Movie,1,6.53,490,4.578947368421052,1.0,,,,,,,
5105,"Comedy, Music, Slice of Life",TV,13,6.53,30403,4.965645311049211,,1.0,,,1.0,,,
5106,"Action, Cars, Sci-Fi",ONA,1,6.53,4394,5.320388349514563,,,1.0,1.0,,1.0,,
5107,"Comedy, Romance, School, Shoujo, Slice of Life",Special,1,6.54,1985,4.642857142857143,,1.0,,,1.0,,,
5108,"Action, Mecha, Military, Sci-Fi",OVA,1,6.53,1085,4.735294117647059,,,1.0,1.0,,1.0,,
5109,"Action, Sci-Fi, Shounen, Space, Super Power",TV,50,6.53,737,3.8823529411764706,,,1.0,1.0,1.0,,,
5110,"Shounen, Sports",Movie,1,6.53,243,3.0,,,,1.0,1.0,,,
5111,Adventure,Movie,1,6.53,252,3.0,,,,,1.0,,,
5112,"Romance, School, Shoujo",Special,4,6.53,1886,5.166666666666667,,1.0,,,,,,
5113,Drama,Movie,1,6.53,321,5.125,1.0,,,,,,,
5114,"Kids, Shoujo, Slice of Life",TV,29,6.53,364,2.6666666666666665,,1.0,,,1.0,,,
5115,"Adventure, Comedy, Fantasy",TV,170,6.53,373,0.0,,,1.0,,1.0,,,
5116,"Dementia, Horror, Psychological",OVA,3,6.53,683,5.5,1.0,,,,,,,
5117,Music,Music,1,6.52,966,4.388888888888889,,,,,1.0,,,
5118,"Action, Mecha, Military, Police, Sci-Fi",OVA,13,6.52,9336,4.615384615384615,,,1.0,1.0,,1.0,,
5119,"Action, Mecha, Military, Sci-Fi",OVA,1,6.52,5496,5.184210526315789,,,1.0,1.0,,1.0,,
5120,"Action, Sci-Fi",Special,1,6.52,2914,4.0181818181818185,,,1.0,1.0,,,,
5121,"Comedy, Ecchi, School, Seinen",OVA,6,6.52,666,4.733333333333333,1.0,1.0,,,1.0,,1.0,
5122,"Comedy, Romance, School, Sci-Fi, Slice of Life",TV,12,6.52,12238,4.882042253521127,,1.0,1.0,,1.0,,,
5123,"Action, Comedy, Magic, School, Sci-Fi, Shoujo, Slice of Life, Super Power",TV,52,6.52,13624,4.896656534954407,,1.0,1.0,1.0,1.0,,,
5124,"Kids, Magic",ONA,2,6.52,3076,5.242990654205608,,,1.0,,1.0,,,
5125,"Adventure, Fantasy, Kids",TV,52,6.52,1594,4.253012048192771,,,1.0,,1.0,,,
5126,"Action, Adventure, Mecha, Sci-Fi",OVA,1,6.52,208,3.3333333333333335,,,1.0,1.0,1.0,,,
5127,"Fantasy, Historical, Magic, Romance, Shoujo, Supernatural",Special,8,6.52,1773,5.052631578947368,1.0,1.0,1.0,,,,,
5128,"Drama, Mystery, Psychological, Seinen",OVA,1,6.52,1213,5.787878787878788,1.0,,,,,1.0,,
5129,"Action, School, Shounen, Sports",OVA,2,6.52,3425,5.092436974789916,,1.0,,1.0,1.0,,,
5130,"Comedy, Ecchi",Special,1,6.52,3251,4.364406779661017,,,,,1.0,,1.0,
5131,"Action, Music, Sci-Fi",Music,1,6.52,1057,5.793103448275862,,,1.0,1.0,1.0,,,
5132,"Comedy, Parody",ONA,6,6.51,2323,4.25,,,,,1.0,,,
5133,"Drama, Slice of Life",Special,1,6.52,804,5.580645161290323,1.0,1.0,,,,,,
5134,"Action, Drama, Sci-Fi",OVA,1,6.52,15827,5.284090909090909,1.0,,1.0,1.0,,,,
5135,"Kids, Slice of Life",Movie,1,6.52,238,5.5,,1.0,,,1.0,,,
5136,Comedy,Movie,4,6.52,6946,4.219178082191781,,,,,1.0,,,
5137,"Action, Adventure, Comedy",TV,27,6.52,3263,4.728155339805825,,,,1.0,1.0,,,
5138,"Comedy, Mystery, School, Shounen, Super Power",TV,8,6.53,1947,5.6,,1.0,,,1.0,1.0,,
5139,"Mecha, Parody, Sci-Fi",Special,3,6.52,2371,4.51063829787234,,,1.0,,1.0,,,
5140,"Drama, Slice of Life",ONA,1,6.52,1507,4.866666666666666,1.0,1.0,,,,,,
5141,"Drama, Ecchi, Fantasy, Harem, Romance",OVA,1,6.52,8216,4.679012345679013,1.0,1.0,1.0,,,,1.0,
5142,"Comedy, Romance",OVA,6,6.52,1425,5.154761904761905,,1.0,,,1.0,,,
5143,"Action, Comedy, Fantasy, Kids",Special,1,6.52,3586,3.8533333333333335,,,1.0,1.0,1.0,,,
5144,"Action, Adventure, Ecchi, Fantasy",OVA,2,6.52,8935,4.395061728395062,,,1.0,1.0,1.0,,1.0,
5145,Music,Music,1,6.52,719,4.428571428571429,,,,,1.0,,,
5146,"Action, Mecha, Sci-Fi, Space",TV,64,6.52,917,2.9166666666666665,,,1.0,1.0,,,,
5147,"Adventure, Drama, Mecha, Sci-Fi, Shounen",OVA,1,6.52,1655,5.017857142857143,1.0,,1.0,,1.0,,,
5148,"Fantasy, Kids",Movie,1,6.52,432,6.157894736842105,,,1.0,,1.0,,,
5149,"Action, Drama, Mecha, Military, Sci-Fi",OVA,4,6.52,358,0.8,1.0,,1.0,1.0,,1.0,,
5150,"Adventure, Fantasy",TV,37,6.52,4058,2.6,,,1.0,,1.0,,,
5151,Music,Music,1,6.52,658,4.3076923076923075,,,,,1.0,,,
5152,"Action, Sci-Fi",OVA,2,6.52,3869,5.385542168674699,,,1.0,1.0,,,,
5153,"Drama, Romance, School",Special,1,6.52,2599,4.804123711340206,1.0,1.0,,,,,,
5154,Slice of Life,Special,2,6.52,331,3.7142857142857144,,1.0,,,,,,
5155,"Adventure, Fantasy, Shounen",Movie,2,6.52,235,4.571428571428571,,,1.0,,1.0,,,
5156,"Comedy, Fantasy",Special,3,6.52,3359,4.279661016949152,,,1.0,,1.0,,,
5157,Fantasy,Movie,1,6.52,552,4.870967741935484,,,1.0,,,,,
5158,Music,Music,1,6.52,699,4.666666666666667,,,,,1.0,,,
5159,"Action, Adventure, Demons, Drama, Horror, Super Power",Movie,1,6.52,13480,5.316062176165803,1.0,,1.0,1.0,1.0,,,
5160,"Comedy, Seinen, Slice of Life",TV,13,6.52,3276,4.761904761904762,1.0,1.0,,,1.0,,,
5161,"Action, Game, Sci-Fi",Special,1,6.51,4474,3.6711409395973154,,,1.0,1.0,,1.0,,
5162,"Fantasy, Sci-Fi",Movie,1,6.51,603,-1.0,,,1.0,,,,,
5163,Fantasy,Movie,1,6.51,493,4.0,,,1.0,,,,,
5164,"Adventure, Comedy, Fantasy, Kids",TV,26,6.51,480,3.4827586206896552,,,1.0,,1.0,,,
5165,"Comedy, School",TV,25,6.51,1177,2.909090909090909,,1.0,,,1.0,,,
5166,"Action, Drama, Seinen",Special,1,6.51,10234,4.174940898345153,1.0,,,1.0,,,,
5167,"Comedy, School, Slice of Life",Special,1,6.51,424,3.75,,1.0,,,1.0,,,
5168,"Action, Comedy, Parody, Romance, School, Shounen",Movie,1,6.51,270,-1.0,,1.0,,1.0,1.0,,,
5169,Thriller,Special,1,6.51,5705,4.561855670103093,1.0,,,,,,,
5170,"Comedy, Fantasy, School",ONA,4,6.51,1967,3.595744680851064,,1.0,1.0,,1.0,,,
5171,"Comedy, Fantasy, Magic, Parody",OVA,3,6.51,4327,4.430051813471502,,,1.0,,1.0,,,
5172,"Comedy, Fantasy, Magic",OVA,1,6.51,820,3.2142857142857144,,,1.0,,1.0,,,
5173,"Comedy, Parody",ONA,6,6.47,1489,3.0,,,,,1.0,,,
5174,"Drama, Romance, Shoujo, Shounen Ai",Movie,1,6.51,1975,5.67741935483871,1.0,1.0,,,,,,1.0
5175,Slice of Life,OVA,4,6.5,9299,5.461538461538462,,1.0,,,,,,
5176,"Mecha, Mystery",OVA,1,6.51,5652,5.2745098039215685,,,1.0,,,1.0,,
5177,"Adventure, Comedy, Supernatural",OVA,6,6.51,1769,5.650793650793651,,,1.0,,1.0,,,
5178,"Action, Comedy, Historical, Military, Samurai",TV,12,6.51,1006,4.0,1.0,,,1.0,1.0,1.0,,
5179,"Adventure, Sci-Fi, Supernatural",Movie,1,6.51,2194,4.7272727272727275,,,1.0,,1.0,,,
5180,"Comedy, School, Shoujo, Shounen Ai, Slice of Life",Special,1,6.51,814,2.7142857142857144,,1.0,,,1.0,,,1.0
5181,"Action, Adventure, Drama, Mecha, Sci-Fi, Shounen",Movie,1,6.51,661,3.3846153846153846,1.0,,1.0,1.0,1.0,,,
5182,"Action, Adventure, Comedy, Sci-Fi",TV,53,6.51,341,5.0,,,1.0,1.0,1.0,,,
5183,Action,ONA,1,6.51,5051,3.727272727272727,,,,1.0,,,,
5184,"Action, Drama, Super Power",TV,12,6.51,15653,5.296875,1.0,,,1.0,1.0,,,
5185,"Comedy, Ecchi, Magic",OVA,4,6.51,3560,5.32051282051282,,,1.0,,1.0,,1.0,
5186,"Action, Adventure, Drama, Fantasy, Historical, Supernatural",Special,1,6.5,6686,4.235042735042735,1.0,,1.0,1.0,1.0,,,
5187,"Drama, Sports",Special,2,6.5,953,4.421052631578948,1.0,,,1.0,,,,
5188,Sports,TV,47,6.5,297,3.7,,,,1.0,,,,
5189,"Action, Fantasy, Horror, Sci-Fi",TV,12,6.5,20882,5.108108108108108,1.0,,1.0,1.0,,,,
5190,Comedy,OVA,5,6.5,584,4.142857142857143,,,,,1.0,,,
5191,"Adventure, Fantasy, Game, Shounen",TV,52,6.5,14694,4.733075435203094,,,1.0,,1.0,1.0,,
5192,Comedy,Special,1,6.5,612,1.9,,,,,1.0,,,
5193,"Music, Shounen Ai",OVA,1,6.5,2929,4.27027027027027,,,,,1.0,,,1.0
5194,"Comedy, Ecchi, Mecha, Sci-Fi, Shounen",OVA,4,6.5,5750,4.759375,,,1.0,,1.0,,1.0,
5195,"Action, Mecha, Romance, Sci-Fi, Space",TV,25,6.5,43137,5.321946169772256,,1.0,1.0,1.0,,,,
5196,"Adventure, Mecha, Sci-Fi",TV,31,6.5,330,4.571428571428571,,,1.0,,1.0,,,
5197,"Action, Drama, Mecha",OVA,1,6.5,653,4.75,1.0,,1.0,1.0,,,,
5198,"Action, Comedy, Mecha, Sci-Fi, Shounen",TV,13,6.5,8364,5.076687116564417,,,1.0,1.0,1.0,,,
5199,"School, Sci-Fi",Special,1,6.5,2738,3.111111111111111,,1.0,1.0,,,,,
5200,"Action, Adventure, Comedy, Shounen",TV,50,6.5,920,3.108108108108108,,,,1.0,1.0,,,
5201,"Comedy, Ecchi, Parody, School, Shounen",OVA,1,6.5,3456,4.604651162790698,,1.0,,,1.0,,1.0,
5202,Fantasy,TV,12,6.5,37885,5.225242718446602,,,1.0,,,,,
5203,Sci-Fi,Movie,1,6.5,53822,5.227760553303124,,,1.0,,,,,
5204,Comedy,Special,1,6.5,513,5.7894736842105265,,,,,1.0,,,
5205,"Action, Adventure, Sci-Fi",TV,11,6.5,39413,5.277089783281734,,,1.0,1.0,1.0,,,
5206,"Mystery, Romance, School, Slice of Life",TV,12,6.5,49971,5.284271284271284,,1.0,,,,1.0,,
5207,"Comedy, School, Slice of Life",Special,1,6.5,421,4.142857142857143,,1.0,,,1.0,,,
